price_open,price_hight,price_low,price_vwap,timestamp,date,log_return,price_min_expected,price_max_expected,price_min_shifted,price_max_shifted
1.09418,1.09568,1.09396,1.0944,1691884800,2023-08-13,,1.0788588407117083,1.110165032535569,1.0787469040880697,1.1100530959119304
1.0943,1.0961,1.0874,1.0925,1691971200,2023-08-14,-0.0017376198985408486,1.0769858218910282,1.1082376626874169,1.0768740796018057,1.1081259203981944
1.09076,1.09523,1.08952,1.0922,1692057600,2023-08-15,-0.0002746372516919065,1.0766900820772367,1.1079333411324455,1.0765783704723957,1.1078216295276044
1.09037,1.0935,1.087,1.0906,1692144000,2023-08-16,-0.0014660072260921275,1.0751128030703483,1.106310292839265,1.0750012551155417,1.1061987448844584
1.08743,1.0919,1.0855,1.0878,1692230400,2023-08-17,-0.002570695503100755,1.0723525648082934,1.1034699583261989,1.0722413032410474,1.1033586967589528
1.08743,1.0894,1.08112,1.0874,1692316800,2023-08-18,-0.00036778227704025075,1.0719582450565712,1.1030641962529035,1.0718470244018339,1.102952975598166
1.08657,1.08783,1.08641,1.0874,1692489600,2023-08-20,0.0,1.0719582450565712,1.1030641962529035,1.0718470244018339,1.102952975598166
1.08745,1.0914,1.0868,1.089,1692576000,2023-08-21,0.0014703182211401656,1.0735355240634596,1.1046872445460842,1.0734241397586877,1.1045758602413123
1.08971,1.09303,1.0831,1.088,1692662400,2023-08-22,-0.0009186955170724693,1.0725497246841547,1.1036728393628463,1.0724384426606544,1.1035615573393458
1.08462,1.0872,1.0801,1.0841,1692748800,2023-08-23,-0.0035909987486418297,1.0687051071048639,1.0997166591482186,1.0685942239783226,1.0996057760216775
1.08655,1.0877,1.0792,1.0842,1692835200,2023-08-24,9.223815899182313e-05,1.0688036870427944,1.0998180996665423,1.068692793688126,1.099707206311874
1.07983,1.08411,1.0765,1.0794,1692921600,2023-08-25,-0.004437056641695508,1.064071850022129,1.0949489547870002,1.0639614476175643,1.0948385523824355
1.07638,1.08008,1.07638,1.0797,1693094400,2023-08-27,0.0002778935685525075,1.0643675898359206,1.0952532763419718,1.0642571567469745,1.0951428432530257
1.07969,1.083,1.0795,1.0809,1693180800,2023-08-28,0.0011108026690624065,1.0655505490910868,1.0964705625618572,1.0654399932646148,1.0963600067353851
1.08256,1.0893,1.0781,1.0832,1693267200,2023-08-29,0.002125595735853338,1.067817887663489,1.0988036944833042,1.0677070965900923,1.0986929034099076
1.08691,1.09456,1.0854,1.0901,1693353600,2023-08-30,0.0063498119763023735,1.0746199033806956,1.105803090247646,1.074508406566525,1.1056915934334752
1.09292,1.09396,1.0833,1.0873,1693440000,2023-08-31,-0.0025718761306091926,1.0718596651186407,1.1029627557345796,1.0717484546920306,1.1028515453079692
1.08419,1.08818,1.07696,1.0832,1693526400,2023-09-01,-0.0037779358456931987,1.067817887663489,1.0988036944833042,1.0677070965900923,1.0986929034099076
1.0796,1.0796,1.0796,1.0796,1693699200,2023-09-03,-0.003329021014161024,1.06426900989799,1.0951518358236476,1.064158587037171,1.0950414129628288
1.0778,1.0809,1.0773,1.0794,1693785600,2023-09-04,-0.00018527095930716053,1.064071850022129,1.0949489547870002,1.0639614476175643,1.0948385523824355
1.0791,1.07983,1.0705,1.0746,1693872000,2023-09-05,-0.004456831889821198,1.0593400130014636,1.0900798099074582,1.0592301015470027,1.0899698984529973
1.07248,1.0749,1.07018,1.0726,1693958400,2023-09-06,-0.001862891745896289,1.057368414242853,1.0880509995409824,1.0572587073509352,1.0879412926490648
1.07239,1.0732,1.0685,1.0706,1694044800,2023-09-07,-0.0018663685895438566,1.0553968154842424,1.0860221891745065,1.055287313154868,1.085912686845132
1.06975,1.0744,1.0692,1.071,1694131200,2023-09-08,0.00037355248846786645,1.0557911352359646,1.0864279512478017,1.0556815919940814,1.0863184080059185
1.07107,1.0722,1.07065,1.0712,1694304000,2023-09-10,0.00018672392921398226,1.0559882951118256,1.0866308322844493,1.0558787314136882,1.0865212685863117
1.07162,1.07594,1.0708,1.0734,1694390400,2023-09-11,0.002051665365765716,1.0581570537462972,1.0888625236875726,1.0580472650293622,1.0887527349706376
1.07472,1.07687,1.0704,1.0728,1694476800,2023-09-12,-0.0005591277752596985,1.057565574118714,1.08825388057763,1.057455846770542,1.088144153229458
1.07532,1.0765,1.07109,1.0741,1694563200,2023-09-13,0.0012110486365326056,1.058847113311811,1.0895726073158394,1.058737252997986,1.0894627470020142
1.07328,1.0754,1.0628,1.0695,1694649600,2023-09-14,-0.004291852081541143,1.0543124361670064,1.084906343472945,1.0542030463470307,1.0847969536529691
1.06354,1.0688,1.0632,1.066,1694736000,2023-09-15,-0.0032779237966703116,1.050862138339438,1.0813559253316123,1.050753106503913,1.081246893496087
1.06548,1.0669,1.06542,1.0665,1694908800,2023-09-17,0.0004689331856152564,1.0513550380290908,1.0818631279232311,1.0512459550529298,1.0817540449470702
1.06677,1.0699,1.0653,1.0673,1694995200,2023-09-18,0.0007498360085139118,1.052143677532535,1.0826746520698214,1.0520345127313568,1.082565487268643
1.06919,1.0718,1.06738,1.0688,1695081600,2023-09-19,0.0014044288624620752,1.053622376601493,1.0841962598446784,1.0535130583784071,1.0840869416215928
1.06814,1.0737,1.0646,1.0694,1695168000,2023-09-20,0.0005612197322497935,1.054213856229076,1.084804902954621,1.0541044766372274,1.0846955233627724
1.06496,1.06735,1.06165,1.065,1695254400,2023-09-21,-0.004122944371105718,1.0498763389601329,1.0803415201483744,1.049767409405879,1.0802325905941208
1.06602,1.0672,1.0614,1.065,1695340800,2023-09-22,0.0,1.0498763389601329,1.0803415201483744,1.049767409405879,1.0802325905941208
1.06398,1.0652,1.06398,1.0649,1695513600,2023-09-24,-9.390112218742113e-05,1.0497777590222022,1.0802400796300504,1.0496688396960758,1.080131160303924
1.0648,1.06555,1.0574,1.0619,1695600000,2023-09-25,-0.0028211416115381557,1.0468203608842865,1.0771968640803369,1.0467117484019748,1.0770882515980253
1.05913,1.0609,1.056,1.0585,1695686400,2023-09-26,-0.0032069448348800893,1.0434686429946485,1.073747886457328,1.0433603782686602,1.0736396217313398
1.05687,1.0574,1.0487,1.0535,1695772800,2023-09-27,-0.004734857330675983,1.0385396460981222,1.0686758605411384,1.0384318927784921,1.068568107221508
1.05053,1.0579,1.049,1.0536,1695859200,2023-09-28,9.491718482749538e-05,1.0386382260360527,1.0687773010594623,1.0385304624882954,1.0686695375117048
1.0562,1.06171,1.0556,1.0586,1695945600,2023-09-29,0.004734408994815732,1.043567222932579,1.0738493269756517,1.0434589479784635,1.0737410520215365
